page_id,title,attribute,html_offset/start/line_id,html_offset/start/offset,html_offset/end/line_id,html_offset/end/offset,html_offset/text,ENE,score
1928454,姶良市,人口,311,266,311,270,583人,1.5.1.1,0.35092847347259526
1928454,姶良市,合併市区町村,289,23,289,26,山田村,1.5.1.1,0.26355059146881105
1928454,姶良市,読み,275,9,275,15,いけじままち,1.5.1.1,0.4189909934997559
1928454,姶良市,地形,272,201,272,204,別府川,1.5.1.1,0.7052777767181397
1928454,姶良市,地形,272,293,272,296,別府川,1.5.1.1,0.7171057224273683
1928454,姶良市,地形,276,5,276,7,思川,1.5.1.1,0.7219995975494385
1928454,姶良市,人口データの年,272,422,272,432,2010年10月1日,1.5.1.1,0.5018975257873536
1928454,姶良市,人口データの年,282,113,282,123,2010年10月1日,1.5.1.1,0.3118533372879029
1928454,姶良市,人口,272,439,272,443,821人,1.5.1.1,0.4161424160003662
1928454,姶良市,人口,282,130,282,136,"1,652人",1.5.1.1,0.5857168674468994
1928454,姶良市,旧称,238,17,238,20,帖佐職,1.5.1.1,0.4613914489746094
1928454,姶良市,地名の謂れ,238,3,238,32,大隅国府の税を収納する役職を帖佐職と呼んだことが起源である,1.5.1.1,0.2695913553237915
1928454,姶良市,地名の謂れ,238,38,238,65,古代のこの地方の地名答西（たふせ）がなまったものである,1.5.1.1,0.4188753604888916
1928454,姶良市,地名の謂れ,243,66,243,159,"摂津国</a>の<a href=""/index.php/%E4%BD%8F%E5%90%89%E5%A4%A7%E7%A4%BE"" title=""住吉大社"">住吉大社</a>から勧請した",1.5.1.1,0.21825432777404785
1928454,姶良市,地名の謂れ,243,66,243,163,"摂津国</a>の<a href=""/index.php/%E4%BD%8F%E5%90%89%E5%A4%A7%E7%A4%BE"" title=""住吉大社"">住吉大社</a>から勧請したことから",1.5.1.1,0.2573936700820923
1928454,姶良市,産業,265,221,265,223,商業,1.5.1.1,0.5339756965637207
1928454,姶良市,産業,265,219,265,221,した,1.5.1.1,0.12215256690979004
1928454,姶良市,観光地,257,349,257,355,古帖佐焼窯跡,1.5.1.1,0.5828334331512451
1928454,姶良市,地形,243,234,243,237,住吉池,1.5.1.1,0.717616891860962
1928454,姶良市,地形,249,5,249,8,蒲生川,1.5.1.1,0.644027853012085
1928454,姶良市,地形,249,9,249,12,山田川,1.5.1.1,0.7178799152374268
1928454,姶良市,地形,249,17,249,20,別府川,1.5.1.1,0.6888277530670166
1928454,姶良市,地形,251,5,251,8,山田川,1.5.1.1,0.7092031002044679
1928454,姶良市,地形,253,5,253,8,別府川,1.5.1.1,0.7037853240966797
1928454,姶良市,地形,259,13,259,16,別府川,1.5.1.1,0.7075930118560791
1928454,姶良市,人口データの年,255,356,255,366,2010年10月1日,1.5.1.1,0.48859372138977053
1928454,姶良市,人口データの年,257,509,257,519,2010年10月1日,1.5.1.1,0.4601325988769531
1928454,姶良市,人口データの年,259,353,259,363,2010年10月1日,1.5.1.1,0.29985225200653076
1928454,姶良市,人口,255,373,255,377,552人,1.5.1.1,0.3602611064910889
1928454,姶良市,人口,259,372,259,379,"10,680人",1.5.1.1,0.40772948265075687
1928454,姶良市,合併市区町村,237,73,237,76,帖佐町,1.5.1.1,0.5771830081939697
1928454,姶良市,合併市区町村,257,6,257,9,帖佐町,1.5.1.1,0.6905303001403809
1928454,姶良市,所在地,259,281,259,285,鹿児島県,1.5.1.1,0.501758623123169
1928454,姶良市,旧称,232,248,232,251,山田村,1.5.1.1,0.4143864631652832
1928454,姶良市,地名の謂れ,228,541,228,548,山田の北という,1.5.1.1,0.2969557046890259
1928454,姶良市,地名の謂れ,228,541,228,555,山田の北という意味で北山田と,1.5.1.1,0.34474992752075195
1928454,姶良市,地名の謂れ,232,246,232,247,元,1.5.1.1,0.12021979093551637
1928454,姶良市,地名の謂れ,232,255,232,306,山田は開拓者である鈴木政氏・宮牟礼政良兄弟の名田であったことから、そのうちの上手を上名と呼んだことから,1.5.1.1,0.468903398513794
1928454,姶良市,地名の謂れ,232,255,232,311,山田は開拓者である鈴木政氏・宮牟礼政良兄弟の名田であったことから、そのうちの上手を上名と呼んだことからついた地名,1.5.1.1,0.5165979862213135
1928454,姶良市,地名の謂れ,232,255,232,258,山田は,1.5.1.1,0.2190948247909546
1928454,姶良市,地名の謂れ,232,258,232,314,開拓者である鈴木政氏・宮牟礼政良兄弟の名田であったことから、そのうちの上手を上名と呼んだことからついた地名である,1.5.1.1,0.5329447746276855
1928454,姶良市,観光地,228,262,228,272,スターランドAIRA,1.5.1.1,0.4477120399475098
1928454,姶良市,観光地,228,388,228,392,県民の森,1.5.1.1,0.5543919563293457
1928454,姶良市,観光地,228,527,228,531,梅北神社,1.5.1.1,0.4245477676391602
1928454,姶良市,観光地,234,296,234,302,山田の凱旋門,1.5.1.1,0.7154501914978028
1928454,姶良市,地形,235,5,235,7,大山,1.5.1.1,0.26511454582214355
1928454,姶良市,地形,235,8,235,12,おおやま,1.5.1.1,0.3739059925079346
1928454,姶良市,人口データの年,228,669,228,679,2010年10月1日,1.5.1.1,0.41173338890075684
1928454,姶良市,人口データの年,230,522,230,532,2010年10月1日,1.5.1.1,0.32274343967437746
1928454,姶良市,人口データの年,232,418,232,428,2010年10月1日,1.5.1.1,0.5420840740203857
1928454,姶良市,人口データの年,234,448,234,458,2010年10月1日,1.5.1.1,0.3688593149185181
1928454,姶良市,人口,236,43,236,47,342人,1.5.1.1,0.3846648693084717
1928454,姶良市,合併市区町村,224,73,224,76,山田村,1.5.1.1,0.5137254238128662
1928454,姶良市,合併市区町村,234,315,234,318,山田村,1.5.1.1,0.5946308135986328
1928454,姶良市,地名の謂れ,205,3,205,101,"畳の原料として使用した<a href=""/index.php/%E3%82%AC%E3%83%9E"" title=""ガマ"">蒲草</a>が繁茂していたことから「蒲生」という地名が付いたとされている",1.5.1.1,0.48958973884582524
1928454,姶良市,産業,210,100,210,103,養蚕業,1.5.1.1,0.42317934036254884
1928454,姶良市,産業,214,32,214,34,農業,1.5.1.1,0.4642813682556153
1928454,姶良市,特産品,218,136,218,137,米,1.5.1.1,0.5499325752258301
1928454,姶良市,観光地,220,178,220,184,蒲生八幡神社,1.5.1.1,0.40252113342285156
1928454,姶良市,地形,212,33,212,36,前郷川,1.5.1.1,0.6517186164855957
1928454,姶良市,地形,214,195,214,198,前郷川,1.5.1.1,0.42122340202331543
1928454,姶良市,地形,214,195,214,197,前郷,1.5.1.1,0.2155617952346802
1928454,姶良市,地形,222,5,222,8,蒲生川,1.5.1.1,0.6721670150756837
1928454,姶良市,面積,208,254,208,268,16.29 平方キロメートル,1.5.1.1,0.5370579719543457
1928454,姶良市,面積,210,261,210,275,11.76 平方キロメートル,1.5.1.1,0.4720928192138672
1928454,姶良市,面積,212,73,212,87,22.41 平方キロメートル,1.5.1.1,0.5237879753112793
1928454,姶良市,面積,214,288,214,301,9.66 平方キロメートル,1.5.1.1,0.6237633705139161
1928454,姶良市,面積,216,182,216,195,3.82 平方キロメートル,1.5.1.1,0.48587584495544434
1928454,姶良市,面積,218,171,218,184,8.25 平方キロメートル,1.5.1.1,0.5756436347961426
1928454,姶良市,面積,220,199,220,212,3.62 平方キロメートル,1.5.1.1,0.4383425712585449
1928454,姶良市,面積,222,322,222,335,3.66 平方キロメートル,1.5.1.1,0.48653554916381836
1928454,姶良市,人口データの年,210,415,210,425,2010年10月1日,1.5.1.1,0.32284815311431886
1928454,姶良市,人口データの年,212,227,212,237,2010年10月1日,1.5.1.1,0.4462164878845215
1928454,姶良市,人口データの年,214,441,214,451,2010年10月1日,1.5.1.1,0.3908610820770264
1928454,姶良市,人口データの年,216,335,216,345,2010年10月1日,1.5.1.1,0.37204055786132817
1928454,姶良市,人口データの年,218,324,218,334,2010年10月1日,1.5.1.1,0.35728068351745607
1928454,姶良市,人口データの年,216,335,216,340,2010年,1.5.1.1,0.18512411117553712
1928454,姶良市,人口データの年,218,324,218,329,2010年,1.5.1.1,0.1821036219596863
1928454,姶良市,人口データの年,220,352,220,362,2010年10月1日,1.5.1.1,0.3012059450149536
1928454,姶良市,人口データの年,222,475,222,485,2010年10月1日,1.5.1.1,0.3424752473831177
1928454,姶良市,人口,210,432,210,436,347人,1.5.1.1,0.42706866264343263
1928454,姶良市,人口,212,244,212,248,501人,1.5.1.1,0.5233000755310059
1928454,姶良市,人口,214,457,214,461,161人,1.5.1.1,0.4418345928192139
1928454,姶良市,人口,216,352,216,356,573人,1.5.1.1,0.44870567321777344
1928454,姶良市,人口,220,371,220,377,"2,326人",1.5.1.1,0.3334525108337403
1928454,姶良市,人口,222,492,222,498,"2,164人",1.5.1.1,0.5673130035400391
1928454,姶良市,地名の謂れ,201,85,201,96,「加治木町」「蒲生町」,1.5.1.1,0.17792737483978271
1928454,姶良市,地名の謂れ,202,54,202,58,姶良郡と,1.5.1.1,0.19534991979599
1928454,姶良市,地名の謂れ,202,64,202,154,"古代に<a href=""/index.php/%E5%A4%A7%E9%9A%85%E5%9B%BD"" title=""大隅国"">大隅国</a>が設置された際の姶羅郡に由来している。",1.5.1.1,0.5365718364715576
1928454,姶良市,地名の謂れ,202,397,202,449,江戸時代</a>頃から桑原郡の西部を始羅郡（しらぐん）と呼ぶようになり、これがかつての姶羅郡と混同された,1.5.1.1,0.3386884212493897
1928454,姶良市,成立年,202,17,202,22,1955年,1.5.1.1,0.22572000026702882
1928454,姶良市,合併市区町村,201,378,201,381,山田村,1.5.1.1,0.6673812866210938
1928454,姶良市,合併市区町村,201,506,201,509,帖佐町,1.5.1.1,0.5955872535705566
1928454,姶良市,合併市区町村,201,634,201,637,重富村,1.5.1.1,0.6624639511108399
1928454,姶良市,鉄道会社,193,255,193,261,九州旅客鉄道,1.5.1.1,0.7006084442138673
1928454,姶良市,鉄道会社,193,266,193,270,JR九州,1.5.1.1,0.6174624919891358
1928454,姶良市,産業,194,73,194,75,畑作,1.5.1.1,0.6193578243255615
1928454,姶良市,地形,191,213,191,217,鹿児島湾,1.5.1.1,0.6296690464019776
1928454,姶良市,地形,191,228,191,232,鹿児島湾,1.5.1.1,0.6252857208251954
1928454,姶良市,地形,191,342,191,344,思川,1.5.1.1,0.6951797962188722
1928454,姶良市,地形,191,456,191,459,別府川,1.5.1.1,0.705682134628296
1928454,姶良市,地形,191,525,191,528,網掛川,1.5.1.1,0.667302703857422
1928454,姶良市,地形,191,663,191,667,日木山川,1.5.1.1,0.6402871131896973
1928454,姶良市,地形,191,847,191,851,姶良平野,1.5.1.1,0.6937255382537842
1928454,姶良市,地形,191,1152,191,1155,別府川,1.5.1.1,0.6897383213043213
1928454,姶良市,地形,191,1651,191,1654,別府川,1.5.1.1,0.6424690246582032
1928454,姶良市,地形,191,1769,191,1773,十三塚原,1.5.1.1,0.5330963134765625
1928454,姶良市,地形,191,1791,191,1794,網掛川,1.5.1.1,0.4929421901702881
1928454,姶良市,地形,191,1795,191,1799,日木山川,1.5.1.1,0.41771602630615234
1928454,姶良市,地形,191,1917,191,1923,牟礼ヶ丘連山,1.5.1.1,0.5978611946105957
1928454,姶良市,地形,191,1955,191,1961,牟礼ヶ丘連山,1.5.1.1,0.5845710754394532
1928454,姶良市,地形,191,1966,191,1968,思川,1.5.1.1,0.7072451114654541
1928454,姶良市,地形,191,2148,191,2152,烏帽子岳,1.5.1.1,0.67806077003479
1928454,姶良市,地形,191,2162,191,2165,長尾山,1.5.1.1,0.6373807430267334
1928454,姶良市,地形,191,2173,191,2175,佛石,1.5.1.1,0.5788809299468994
1928454,姶良市,地形,191,2183,191,2186,矢止岳,1.5.1.1,0.6993693351745606
1928454,姶良市,地形,191,2194,191,2196,赤崩,1.5.1.1,0.667440938949585
1928454,姶良市,地形,191,2204,191,2207,惣林嶽,1.5.1.1,0.6881834030151368
1928454,姶良市,地形,192,7,192,11,鹿児島湾,1.5.1.1,0.49949259757995607
1928454,姶良市,地形,191,1795,191,1796,日,1.5.1.1,0.17092248201370241
1928454,姶良市,地形,192,732,192,735,住吉池,1.5.1.1,0.594580078125
1928454,姶良市,地形,193,380,193,389,姶良カルデラ外輪山,1.5.1.1,0.5168933391571046
1928454,姶良市,所在地,191,8,191,12,鹿児島県,1.5.1.1,0.3374759912490845
1928454,姶良市,読み,81,14,81,18,あいらし,1.5.1.1,0.7040560245513916
1928454,姶良市,所在地,81,92,81,103,鹿児島県</a>中央部,1.5.1.1,0.654013204574585
1928454,姶良市,種類,81,160,81,161,市,1.5.1.1,0.7919917106628418
1928454,姶良市,読み,34,323,34,327,あいらし,1.5.1.1,0.7737516880035401
1928454,姶良市,地形,35,195,35,199,姶良平野,1.5.1.1,0.6054510593414307
1928454,姶良市,首長,56,332,56,336,笹山義弘,1.5.1.1,0.6174447059631348
1928454,姶良市,座標・経度,57,373,57,387,東経130度37分40.1秒,1.5.1.1,0.6848947048187256
1928454,姶良市,座標・経度,57,812,57,826,東経130度37分40.1秒,1.5.1.1,0.7201916694641114
1928454,姶良市,座標・緯度,57,360,57,373,北緯31度43分41.6秒,1.5.1.1,0.6955218315124512
1928454,姶良市,座標・緯度,57,798,57,811,北緯31度43分41.6秒,1.5.1.1,0.7015605926513673
1928454,姶良市,面積,50,3,50,132,"231.25</b><a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",1.5.1.1,0.7323833465576173
1928454,姶良市,人口密度,52,3,52,20,328</b>人/km<sup>2,1.5.1.1,0.6866774559020996
1928454,姶良市,人口データの年,51,101,51,110,2017年8月1日,1.5.1.1,0.7375318050384522
1928454,姶良市,人口,51,3,51,14,"75,872</b>人",1.5.1.1,0.7430609226226808
1928454,姶良市,所在地,47,51,47,55,九州地方,1.5.1.1,0.7252272129058839
1928454,姶良市,所在地,48,71,48,75,鹿児島県,1.5.1.1,0.6581120967864991
1928454,姶良市,所在地,57,46,57,60,鹿児島県姶良市宮島町25番地,1.5.1.1,0.6789831161499024
1928454,姶良市,国,46,107,46,109,日本,1.5.1.1,0.6391099452972413
1928454,姶良市,国,46,167,46,169,日本,1.5.1.1,0.8279376029968262
430008,新城市,特産品,1757,3,1757,6,日本茶,1.5.1.1,0.550321388244629
430008,新城市,特産品,1757,58,1757,59,鮎,1.5.1.1,0.4799135208129883
430008,新城市,特産品,1757,184,1757,187,鳳来牛,1.5.1.1,0.588432788848877
430008,新城市,特産品,1757,268,1757,271,五平餅,1.5.1.1,0.6438056945800782
430008,新城市,恒例行事,1744,8,1744,18,長篠合戦のぼりまつり,1.5.1.1,0.725610113143921
430008,新城市,恒例行事,1745,4,1745,10,さくらまつり,1.5.1.1,0.7441947937011719
430008,新城市,恒例行事,1746,4,1746,7,天王祭,1.5.1.1,0.7078549861907959
430008,新城市,恒例行事,1747,4,1747,12,新城納涼花火大会,1.5.1.1,0.6271158695220947
430008,新城市,恒例行事,1748,4,1748,7,火踊り,1.5.1.1,0.6104807376861573
430008,新城市,恒例行事,1749,4,1749,9,大海の放下,1.5.1.1,0.539468002319336
430008,新城市,恒例行事,1750,4,1750,9,鍋づる万灯,1.5.1.1,0.6792886257171631
430008,新城市,恒例行事,1751,4,1751,7,笹踊り,1.5.1.1,0.7478108882904053
430008,新城市,恒例行事,1752,75,1752,79,黒沢田楽,1.5.1.1,0.677037811279297
430008,新城市,恒例行事,1753,75,1753,79,乗本万燈,1.5.1.1,0.6643628597259522
430008,新城市,恒例行事,1754,4,1754,9,新城ラリー,1.5.1.1,0.3667522192001343
430008,新城市,恒例行事,1755,4,1755,12,ツール・ド・新城,1.5.1.1,0.3589545488357544
430008,新城市,観光地,1730,80,1730,84,桜淵公園,1.5.1.1,0.6660722732543946
430008,新城市,観光地,1731,112,1731,116,湯谷温泉,1.5.1.1,0.7139279365539551
430008,新城市,観光地,1732,86,1732,91,阿寺の七滝,1.5.1.1,0.6983535289764404
430008,新城市,観光地,1733,5,1733,8,百間滝,1.5.1.1,0.6730961799621582
430008,新城市,観光地,1734,5,1734,7,鮎滝,1.5.1.1,0.7149473667144776
430008,新城市,観光地,1735,96,1735,102,愛知県民の森,1.5.1.1,0.7434926509857178
430008,新城市,観光地,1736,66,1736,69,乳岩峡,1.5.1.1,0.6991267681121827
430008,新城市,観光地,1737,145,1737,150,長ノ山湿原,1.5.1.1,0.7009198188781739
430008,新城市,観光地,1738,92,1738,94,巴山,1.5.1.1,0.7064656734466553
430008,新城市,観光地,1740,129,1740,138,モーターランド三河,1.5.1.1,0.5284984588623047
430008,新城市,観光地,1742,174,1742,182,新城ロードパーク,1.5.1.1,0.5629700660705567
430008,新城市,地形,1733,5,1733,8,百間滝,1.5.1.1,0.4411066055297852
430008,新城市,地形,1734,5,1734,7,鮎滝,1.5.1.1,0.5404943943023682
430008,新城市,地形,1736,66,1736,69,乳岩峡,1.5.1.1,0.6680624008178712
430008,新城市,地形,1737,145,1737,150,長ノ山湿原,1.5.1.1,0.6025165557861328
430008,新城市,地形,1738,92,1738,94,巴山,1.5.1.1,0.565158462524414
430008,新城市,温泉・鉱泉,1731,112,1731,116,湯谷温泉,1.5.1.1,0.6557997703552246
430008,新城市,観光地,1658,69,1658,73,長篠城趾,1.5.1.1,0.5439474582672119
430008,新城市,観光地,1658,377,1658,388,新城市設楽原歴史資料館,1.5.1.1,0.5605480670928955
430008,新城市,観光地,1659,101,1659,105,亀山城趾,1.5.1.1,0.638491153717041
430008,新城市,観光地,1661,134,1661,138,姥ヶ懐砦,1.5.1.1,0.6548552513122559
430008,新城市,観光地,1662,144,1662,149,鳶ヶ巣山砦,1.5.1.1,0.6289323329925538
430008,新城市,観光地,1663,101,1663,104,野田城,1.5.1.1,0.596458387374878
430008,新城市,観光地,1668,100,1668,103,亀山城,1.5.1.1,0.4559775829315186
430008,新城市,観光地,1675,3,1675,8,姥ヶ懐砦址,1.5.1.1,0.5348032474517822
430008,新城市,観光地,1682,3,1682,9,鳶ヶ巣山砦址,1.5.1.1,0.5371438503265381
430008,新城市,観光地,1675,3,1675,7,姥ヶ懐砦,1.5.1.1,0.3874128818511963
430008,新城市,観光地,1688,69,1688,72,善福寺,1.5.1.1,0.568621301651001
430008,新城市,観光地,1689,65,1689,68,鳳来寺,1.5.1.1,0.5362038135528565
430008,新城市,観光地,1689,144,1689,148,鳳来寺山,1.5.1.1,0.39721565246582036
430008,新城市,観光地,1690,65,1690,68,満光寺,1.5.1.1,0.5802184581756592
430008,新城市,観光地,1708,99,1708,103,八柱神社,1.5.1.1,0.512201452255249
430008,新城市,観光地,1709,75,1709,79,日吉神社,1.5.1.1,0.5439079284667969
430008,新城市,観光地,1714,94,1714,98,八柱神社,1.5.1.1,0.5526759147644044
430008,新城市,観光地,1719,45,1719,49,日吉神社,1.5.1.1,0.47657170295715334
430008,新城市,観光地,1721,74,1721,78,日吉神社,1.5.1.1,0.5164340019226075
430008,新城市,観光地,1727,89,1727,94,望月家住宅,1.5.1.1,0.6364173412322999
430008,新城市,観光地,1651,244,1651,248,桜淵公園,1.5.1.1,0.4319074630737305
430008,新城市,観光地,1652,268,1652,272,長篠城趾,1.5.1.1,0.6006973266601563
430008,新城市,観光地,1653,217,1653,222,阿寺の七滝,1.5.1.1,0.7263372898101808
430008,新城市,観光地,1654,336,1654,340,湯谷温泉,1.5.1.1,0.6486605167388917
430008,新城市,観光地,1655,253,1655,260,鳳来寺山東照宮,1.5.1.1,0.6863924026489259
430008,新城市,地形,1653,217,1653,222,阿寺の七滝,1.5.1.1,0.6146987915039063
430008,新城市,温泉・鉱泉,1654,336,1654,340,湯谷温泉,1.5.1.1,0.6720103263854981
430008,新城市,観光地,1638,126,1638,132,もっくる新城,1.5.1.1,0.3207783937454224
430008,新城市,温泉・鉱泉,1578,400,1578,404,湯谷温泉,1.5.1.1,0.5169519424438477
430008,新城市,恒例行事,1560,49,1560,59,鳳来寺山もみじまつり,1.5.1.1,0.421799898147583
430008,新城市,鉄道会社,1552,222,1552,228,東海旅客鉄道,1.5.1.1,0.6065266609191895
430008,新城市,鉄道会社,1552,233,1552,237,JR東海,1.5.1.1,0.5928863525390625
430008,新城市,鉄道会社,1554,173,1554,177,豊橋鉄道,1.5.1.1,0.5766982555389405
430008,新城市,友好市区町村,1490,207,1490,210,大府市,1.5.1.1,0.7054851531982422
430008,新城市,友好市区町村,1492,203,1492,206,武豊町,1.5.1.1,0.7200628757476807
430008,新城市,友好市区町村,1497,79,1497,83,多治見市,1.5.1.1,0.718181848526001
430008,新城市,友好市区町村,1498,65,1498,68,安城市,1.5.1.1,0.7381096363067627
430008,新城市,友好市区町村,1493,104,1493,107,新城市,1.5.1.1,0.4330789089202881
430008,新城市,友好市区町村,1499,36,1499,39,新城市,1.5.1.1,0.6946516513824463
430008,新城市,友好市区町村,1500,65,1500,68,掛川市,1.5.1.1,0.716883659362793
430008,新城市,友好市区町村,1501,65,1501,68,飯田市,1.5.1.1,0.7169127941131592
430008,新城市,友好市区町村,1465,350,1465,358,ニューキャッスル,1.5.1.1,0.6673381805419922
430008,新城市,友好市区町村,1471,125,1471,128,新城市,1.5.1.1,0.6635395050048829
430008,新城市,友好市区町村,1472,225,1472,231,ヌーシャテル,1.5.1.1,0.6404873847961426
430008,新城市,友好市区町村,1473,347,1473,355,ニューキャッスル,1.5.1.1,0.6662386417388917
430008,新城市,友好市区町村,1474,396,1474,404,ニューキャッスル,1.5.1.1,0.6111981868743896
430008,新城市,友好市区町村,1476,260,1476,267,ニューカッスル,1.5.1.1,0.7777589797973633
430008,新城市,友好市区町村,1477,360,1477,376,ニューカッスル・アンダー・ライム,1.5.1.1,0.6091886043548584
430008,新城市,友好市区町村,1478,307,1478,322,ノイブルク・アン・デア・ドナウ,1.5.1.1,0.6692267894744873
430008,新城市,友好市区町村,1479,282,1479,288,ヌフシャトー,1.5.1.1,0.6839025020599365
430008,新城市,友好市区町村,1480,330,1480,345,ニューカッスル・アポン・タイン,1.5.1.1,0.6339018821716309
430008,新城市,友好市区町村,1483,67,1483,71,愛知万博,1.5.1.1,0.4353369235992432
430008,新城市,友好市区町村,1483,82,1483,86,名古屋市,1.5.1.1,0.38886063098907475
430008,新城市,産業,1458,54,1458,56,商業,1.5.1.1,0.6056058883666993
430008,新城市,恒例行事,1460,146,1460,158,しんしろのんほいルロット,1.5.1.1,0.43566217422485354
430008,新城市,産業,1446,54,1446,56,工業,1.5.1.1,0.6362986087799073
430008,新城市,産業,1448,154,1448,156,農業,1.5.1.1,0.5662008762359619
430008,新城市,産業,1443,54,1443,56,農業,1.5.1.1,0.5732190608978271
430008,新城市,特産品,1444,53,1444,55,野菜,1.5.1.1,0.3971444606781006
430008,新城市,特産品,1444,56,1444,57,米,1.5.1.1,0.31054508686065674
430008,新城市,特産品,1444,79,1444,80,茶,1.5.1.1,0.43870248794555666
430008,新城市,特産品,1444,81,1444,88,三河しんしろ茶,1.5.1.1,0.554542875289917
430008,新城市,特産品,1444,112,1444,116,さといも,1.5.1.1,0.32228324413299564
430008,新城市,地形,1444,3,1444,5,豊川,1.5.1.1,0.7149749279022217
430008,新城市,首長,1326,5,1326,8,峰野修,1.5.1.1,0.5986799240112305
430008,新城市,合併市区町村,579,49,579,52,東郷村,1.5.1.1,0.5003541946411133
430008,新城市,合併市区町村,932,48,932,50,一色,1.5.1.1,0.22404863834381106
430008,新城市,合併市区町村,1156,48,1156,52,鴨ケ谷村,1.5.1.1,0.4041190624237061
430008,新城市,成立年,449,53,449,131,"1958年</a>（昭和33年）<a href=""/index.php/11%E6%9C%881%E6%97%A5"" title=""11月1日"">11月1日",1.5.1.1,0.5907803535461426
430008,新城市,合併市区町村,448,142,448,230,"南設楽郡<a href=""/index.php/%E6%96%B0%E5%9F%8E%E7%94%BA"" class=""mw-redirect"" title=""新城町"">新城町",1.5.1.1,0.20661351680755616
430008,新城市,合併市区町村,448,372,448,375,東郷村,1.5.1.1,0.37153415679931645
430008,新城市,合併市区町村,448,441,448,444,千郷村,1.5.1.1,0.24173822402954104
430008,新城市,所在地,440,1001,440,1004,愛知県,1.5.1.1,0.5453617095947266
430008,新城市,地形,208,210,208,213,鳳来湖,1.5.1.1,0.5549361228942872
430008,新城市,地形,209,147,209,150,朝霧湖,1.5.1.1,0.6298757553100587
430008,新城市,地形,210,134,210,138,万福寺池,1.5.1.1,0.6007224082946778
430008,新城市,地形,215,8,215,11,鳳来湖,1.5.1.1,0.4464171409606934
430008,新城市,地形,222,8,222,11,朝霧湖,1.5.1.1,0.5486584663391113
430008,新城市,地形,205,101,205,103,巴川,1.5.1.1,0.47465186119079594
430008,新城市,地形,206,111,206,113,巴川,1.5.1.1,0.49468765258789066
430008,新城市,地形,197,69,197,72,宇連山,1.5.1.1,0.39291157722473147
430008,新城市,地形,198,181,198,184,本宮山,1.5.1.1,0.4691356182098389
430008,新城市,地形,199,91,199,93,巴山,1.5.1.1,0.51192626953125
430008,新城市,地形,194,146,194,150,豊橋平野,1.5.1.1,0.353555178642273
430008,新城市,地形,194,339,194,342,本宮山,1.5.1.1,0.46325783729553227
430008,新城市,地形,194,415,194,417,豊川,1.5.1.1,0.5985868453979493
430008,新城市,所在地,194,64,194,74,愛知県</a>の東部,1.5.1.1,0.6305322170257569
430008,新城市,所在地,194,146,194,156,豊橋平野</a>の奥,1.5.1.1,0.5501048088073731
430008,新城市,所在地,190,133,190,142,豊川市</a>の北,1.5.1.1,0.29168004989624025
430008,新城市,読み,87,14,87,19,しんしろし,1.5.1.1,0.6304669857025147
430008,新城市,所在地,87,83,87,92,愛知県</a>東部,1.5.1.1,0.5571691989898682
430008,新城市,所在地,87,154,87,157,東三河,1.5.1.1,0.4135441303253174
430008,新城市,種類,87,207,87,208,市,1.5.1.1,0.7755213737487794
430008,新城市,読み,34,323,34,328,しんしろし,1.5.1.1,0.7538369178771973
430008,新城市,恒例行事,35,138,35,148,長篠合戦のぼりまつり,1.5.1.1,0.4886465072631836
430008,新城市,首長,57,322,57,326,穂積亮次,1.5.1.1,0.7375247955322266
430008,新城市,座標・経度,58,370,58,382,東経137度29分55秒,1.5.1.1,0.671230697631836
430008,新城市,座標・経度,58,805,58,817,東経137度29分55秒,1.5.1.1,0.7148417472839356
430008,新城市,座標・緯度,58,357,58,370,北緯34度53分57.3秒,1.5.1.1,0.6731506347656251
430008,新城市,座標・緯度,58,791,58,804,北緯34度53分57.3秒,1.5.1.1,0.7076623439788818
430008,新城市,面積,50,3,50,132,"499.23</b><a href=""/index.php/%E5%B9%B3%E6%96%B9%E3%82%AD%E3%83%AD%E3%83%A1%E3%83%BC%E3%83%88%E3%83%AB"" title=""平方キロメートル"">km<sup>2",1.5.1.1,0.7324992656707764
430008,新城市,人口密度,52,3,52,21,92.1</b>人/km<sup>2,1.5.1.1,0.7198755264282227
430008,新城市,人口データの年,51,101,51,110,2017年8月1日,1.5.1.1,0.6906657218933105
430008,新城市,人口,51,3,51,14,"45,958</b>人",1.5.1.1,0.35473549365997314
430008,新城市,所在地,47,71,47,75,中部地方,1.5.1.1,0.7137551784515381
430008,新城市,所在地,47,151,47,155,東海地方,1.5.1.1,0.7143648147583008
430008,新城市,所在地,48,61,48,64,愛知県,1.5.1.1,0.7074639797210693
430008,新城市,所在地,58,46,58,59,愛知県新城市字東入船6-1,1.5.1.1,0.716174077987671
430008,新城市,国,46,107,46,109,日本,1.5.1.1,0.6006464004516602
430008,新城市,国,46,167,46,169,日本,1.5.1.1,0.8075949668884278
2098815,ナッシュビル,友好市区町村,1438,244,1438,250,ベルファスト,1.5.1.1,0.7666819095611572
2098815,ナッシュビル,友好市区町村,1439,186,1439,189,カーン,1.5.1.1,0.8117319107055665
2098815,ナッシュビル,友好市区町村,1440,215,1440,221,エドモントン,1.5.1.1,0.7440976142883301
